Date,address,daily_trx,trx_fee,hashrate,price,Supply
2016-04-19,13034,4357,0.0118,1514916870500,3.244,45431434.53555484
2016-04-20,14410,4245,0.0205,1478088277807,3.27,45439767.86888817
2016-04-21,15292,4605,0.0176,1417250782798,3.305,45456434.53555483
2016-04-22,10694,3976,0.0137,1381291199064,3.323,45464767.86888816
2016-04-23,23877,4755,0.0129,1383907487579,3.317,45481434.53555483
2016-04-24,19784,6336,0.012,1389865279516,3.477,45489767.86888816
2016-04-25,21049,6860,0.0133,1477912851605,3.685,45510601.2022215
2016-04-26,12688,6469,0.0168,1506402722729,3.915,45531434.53555483
2016-04-27,13500,6955,0.0141,1481846550579,4.045,45539767.86888816
2016-04-28,14299,5731,0.0175,1470339149407,3.793,45556434.53555483
2016-04-29,12324,5654,0.0132,1437868036848,3.792,45564767.86888816
2016-04-30,11945,5063,0.0131,1481717133681,3.75,45585601.20222149
2016-05-01,20253,5894,0.0129,1476638486809,3.688,45606434.53555482
2016-05-02,11068,5691,0.0115,1315046558290,3.698,45614767.86888815
2016-05-03,12903,5337,0.0173,1369385239522,3.713,45631434.53555482
2016-05-04,10451,5891,0.0107,1313067277063,3.744,45639767.86888815
2016-05-05,20392,6905,0.0111,1279956851149,3.722,45656434.53555482
2016-05-06,11477,6238,0.0123,1390577670823,3.744,45664767.86888815
2016-05-07,16867,5743,0.0131,1380167133412,3.918,45681434.53555482
2016-05-08,9559,5261,0.0112,1413866526139,3.927,45689767.86888815
2016-05-09,18829,6434,0.0154,1284378914312,3.974,45710601.20222148
2016-05-10,14950,6837,0.0173,1403191706719,3.965,45731434.53555482
2016-05-11,17906,6763,0.0176,1458219156629,3.868,45739767.86888815
2016-05-12,15999,7054,0.0107,1300128301994,3.834,45756434.53555482
2016-05-13,16845,7199,0.0105,1340302349932,3.893,45764767.86888815
2016-05-14,18388,6309,0.0136,1372873283431,3.991,45781434.53555482
2016-05-15,12294,6220,0.0109,1351947594553,4.026,45789767.86888815
2016-05-16,20177,7454,0.0118,1472805957074,4.071,45810601.20222148
2016-05-17,11994,6990,0.012,1474680992289,3.996,45831434.53555482
2016-05-18,20367,6630,0.012,1394760107599,4.001,45839767.86888815
2016-05-19,21157,6676,0.0146,1467069443360,3.951,45856434.53555482
2016-05-20,13854,5574,0.0126,1405001029747,3.879,45864767.86888815
2016-05-21,20351,5864,0.0125,1428408752764,3.926,45885601.20222148
2016-05-22,12099,5786,0.0135,1361718622143,3.948,45906434.53555482
2016-05-23,22162,6259,0.0125,1351470548180,3.944,45914767.86888815
2016-05-24,14506,5427,0.013,1420530107740,3.957,45931434.53555482
2016-05-25,13608,6225,0.0259,1464970960463,4.003,45939767.86888815
2016-05-26,10096,5851,0.0107,1451765912033,4.055,45956434.53555482
2016-05-27,21919,8993,0.0119,1387712283585,4.39,45964767.86888815
2016-05-28,23578,8104,0.0131,1470545420369,4.517,45985601.20222148
2016-05-29,12698,6509,0.0145,1435993593082,4.538,46006434.53555482
2016-05-30,14480,6834,0.0137,1248840170701,4.556,46014767.86888815
2016-05-31,16904,8108,0.0119,1127329202995,4.617,46031434.53555482
2016-06-01,14161,7149,0.0121,1107828892284,4.678,46039767.86888815
2016-06-02,19398,7029,0.0133,1081797489261,4.7,46056434.53555482
2016-06-03,19384,9525,0.0133,1092368005549,4.768,46064767.86888815
2016-06-04,15074,4141,0.0188,1206368560841,4.822,46081434.53555482
2016-06-05,10772,3515,0.0224,1169497665503,4.799,46089767.86888815
2016-06-06,16009,4314,0.0265,1235191196394,4.912,46106434.53555482
2016-06-07,15611,4230,0.0264,1290550282285,4.851,46114767.86888815
2016-06-08,8880,3891,0.0233,1257141786171,4.701,46135601.20222148
2016-06-09,11544,3669,0.0276,1260779848810,4.718,46156434.53555482
2016-06-10,14378,3734,0.0253,1212276140049,4.765,46164767.86888815
2016-06-11,14741,3681,0.0328,1304456902878,4.881,46181434.53555482
2016-06-12,12134,5175,0.0325,1338820458571,5.239,46189767.86888815
2016-06-13,17401,5440,0.0356,1301763843506,5.313,46210601.20222148
2016-06-14,14078,5090,0.0266,1286822217908,5.186,46231434.53555482
2016-06-15,15784,5141,0.0243,1264248349403,5.169,46239767.86888815
2016-06-16,12287,6314,0.0217,1288366640722,5.374,46256434.53555482
2016-06-17,15997,6585,0.0209,1275155627446,5.554,46264767.86888815
2016-06-18,12173,4332,0.0271,1360528398745,5.539,46285601.20222148
2016-06-19,11471,3894,0.0279,1455485170303,5.532,46306434.53555482
2016-06-20,14157,4840,0.0246,1380785296247,5.429,46314767.86888815
2016-06-21,13315,5269,0.0232,1370545138027,4.893,46331434.53555482
2016-06-22,11835,5582,0.0191,1368482607982,4.584,46339767.86888815
2016-06-23,12004,6734,0.0125,1281666754143,3.735,46356434.53555482
2016-06-24,13118,5294,0.0163,1252734774813,4.18,46364767.86888815
2016-06-25,14246,4501,0.0187,1345869428696,4.255,46381427.24388815
2016-06-26,11489,4004,0.0215,1186251855740,4.122,46389753.28555482
2016-06-27,12988,4196,0.0185,1319757088109,4.096,46410579.32722148
2016-06-28,18044,4274,0.0203,1349658679276,4.127,46431412.66055482
2016-06-29,9449,4812,0.0154,1310875887228,4.045,46439745.99388815
2016-06-30,16836,4471,0.0164,1325770257020,4.102,46456412.66055482
2016-07-01,15867,4251,0.0208,1289722939175,4.238,46464745.99388815
2016-07-02,11908,3953,0.0195,1399444524482,4.385,46485579.32722148
2016-07-03,11451,3505,0.0223,1438635053928,4.372,46506412.66055482
2016-07-04,12870,3950,0.0286,1453816457854,4.38,46514745.99388815
2016-07-05,13100,3835,0.022,1486548920105,4.417,46531412.66055482
2016-07-06,9951,3922,0.0288,1395629530595,4.442,46539745.99388815
2016-07-07,10735,4225,0.0289,1276207225025,4.178,46556412.66055482
2016-07-08,8981,3783,0.021,1011691957710,4.13,46564745.99388815
2016-07-09,13510,3641,0.0187,1110416596227,4.123,46581412.66055482
2016-07-10,10747,3371,0.0348,1443009905278,4.112,46589745.99388815
2016-07-11,11527,3706,0.0289,1312548932616,4.1,46610579.32722148
2016-07-12,12837,3911,0.018,1457339571547,4.132,46631412.66055482
2016-07-13,8911,3234,0.0276,1376894673687,4.149,46639745.99388815
2016-07-14,11279,3371,0.0223,1519178225695,4.143,46660579.32722148
2016-07-15,11891,4922,0.0286,1376479947641,4.14,46681412.66055482
2016-07-16,12153,4057,0.0151,1498894601246,4.134,46689745.99388815
2016-07-17,8403,3307,0.0165,1608409860074,4.156,46706412.66055482
2016-07-18,9598,3423,0.019,1541045794655,4.169,46714745.99388815
2016-07-19,6448,3363,0.0247,1473956523005,4.136,46735579.32722148
2016-07-20,9605,3719,0.0228,1450572039573,4.133,46756412.66055482
2016-07-21,10870,3845,0.0184,1339646690505,4.122,46764745.99388815
2016-07-22,9352,3671,0.0221,1344340001883,4.091,46781412.66055482
2016-07-23,7745,2945,0.0179,1409291181146,4.047,46789745.99388815
2016-07-24,14891,3428,0.0148,1344183899227,4.05,46806412.66055482
2016-07-25,8977,3580,0.0147,1427319902575,4.039,46814745.99388815
2016-07-26,10124,4717,0.0147,1306116875682,3.985,46831412.66055482
2016-07-27,6759,3568,0.0167,1451538288946,3.958,46839745.99388815
2016-07-28,10345,3074,0.017,1351121355090,3.966,46860579.32722148
2016-07-29,3033,3235,0.0196,1452645546638,4.013,46881412.66055482
2016-07-30,11235,3177,0.017,1417776185842,4.07,46889745.99388815
2016-07-31,9652,3235,0.0232,1462130974726,3.982,46906412.66055482
2016-08-01,9996,4122,0.0176,1516661839740,3.925,46914745.99388815
2016-08-02,15240,5055,0.0159,1519584549525,3.743,46935579.32722148
2016-08-03,12034,4813,0.0122,1451706907307,3.662,46956412.66055482
2016-08-04,10781,3854,0.0118,1591537586492,3.743,46964745.99388815
2016-08-05,11037,3456,0.0131,1552916827843,3.726,46981412.66055482
2016-08-06,8786,3391,0.0134,1568341585949,3.737,46989745.99388815
2016-08-07,12315,3645,0.0152,1441727798985,3.769,47010579.32722148
2016-08-08,18890,3476,0.0206,1468201877352,3.774,47031412.66055482
2016-08-09,13311,2861,0.0349,1575314131577,3.756,47039745.99388815
2016-08-10,8408,2879,0.0226,1484128250368,3.755,47056412.66055482
2016-08-11,14473,3413,0.0235,1568254388893,3.737,47064745.99388815
2016-08-12,9416,3506,0.0215,1582469133658,3.727,47081412.66055482
2016-08-13,8729,3295,0.0257,1602419057787,3.72,47089745.99388815
2016-08-14,16559,2820,0.0368,1562142191902,3.674,47110579.32722148
2016-08-15,11588,3273,0.0193,1485921601297,3.618,47131412.66055482
2016-08-16,14047,3414,0.0181,1480888912743,3.6,47139745.99388815
2016-08-17,13003,3289,0.0168,1462023884176,3.614,47156412.66055482
2016-08-18,7095,3214,0.0153,1321550032177,3.615,47164745.99388815
2016-08-19,8120,3186,0.0165,1530874359035,3.608,47181412.66055482
2016-08-20,13292,2725,0.0203,1551029229686,3.607,47189745.99388815
2016-08-21,16137,2764,0.0212,1565021813335,3.606,47210579.32722148
2016-08-22,13073,3642,0.0245,1626427543026,3.619,47231412.66055482
2016-08-23,11426,5717,0.0148,1613366307997,3.817,47239745.99388815
2016-08-24,10690,4376,0.0211,1527666742223,3.9,47256412.66055482
2016-08-25,8728,3721,0.0255,1504589729380,3.817,47264745.99388815
2016-08-26,6920,3325,0.0182,1535761200881,3.82,47281412.66055482
2016-08-27,13456,3294,0.0193,1564176947755,3.784,47289745.99388815
2016-08-28,8871,3104,0.0159,1530234686208,3.749,47310579.32722148
2016-08-29,9961,3451,0.0158,1583416220710,3.769,47331412.66055482
2016-08-30,11891,3559,0.0173,1561864404439,3.786,47339745.99388815
2016-08-31,8923,3581,0.0318,1486792847273,3.788,47356412.66055482
2016-09-01,7345,3356,0.026,1671319335799,3.824,47364745.99388815
2016-09-02,9094,3594,0.0257,1515186445275,3.815,47385579.32722148
2016-09-03,9454,3229,0.0237,1561036176086,3.832,47406412.66055482
2016-09-04,9851,3365,0.0313,1609218387045,3.949,47414745.99388815
2016-09-05,10552,3441,0.0239,1586561318321,3.959,47431412.66055482
2016-09-06,10116,3559,0.0198,1527456169451,3.941,47439745.99388815
2016-09-07,8427,3248,0.0176,1459930748298,3.946,47456412.66055482
2016-09-08,9035,3421,0.0204,1524167223681,3.985,47464745.99388815
2016-09-09,7345,3001,0.0201,1567675755848,3.972,47485579.32722148
2016-09-10,7950,2538,0.0311,1578570059691,3.976,47506412.66055482
2016-09-11,11269,2809,0.0323,1639050491587,3.953,47514745.99388815
2016-09-12,10424,3433,0.0194,1602707458483,3.828,47531412.66055482
2016-09-13,10200,2973,0.0187,1496217368884,3.828,47539745.99388815
2016-09-14,8272,2922,0.0156,1516657534894,3.839,47556412.66055482
2016-09-15,8718,2561,0.0211,1672569813539,3.833,47564745.99388815
2016-09-16,7104,3295,0.013,1515912039774,3.823,47585579.32722148
2016-09-17,10802,2439,0.0261,1569118771115,3.819,47606412.66055482
2016-09-18,7326,2431,0.0206,1563960617045,3.821,47614745.99388815
2016-09-19,11254,3229,0.0136,1626058963786,3.837,47631412.66055482
2016-09-20,9959,2919,0.0179,1640816830812,3.824,47639745.99388815
2016-09-21,9474,4015,0.0145,1496226127167,3.774,47660579.32722148
2016-09-22,8020,3033,0.0141,1555172270156,3.775,47681412.66055482
2016-09-23,8139,2511,0.0177,1700224424631,3.792,47689745.99388815
2016-09-24,7840,2363,0.0199,1653087235439,3.823,47706412.66055482
2016-09-25,8913,2983,0.0178,1578594032309,3.814,47714745.99388815
2016-09-26,10062,3002,0.0171,1534921155762,3.836,47731412.66055482
2016-09-27,8060,2934,0.0329,1603477217418,3.855,47739745.99388815
2016-09-28,8609,2775,0.0177,1532435635417,3.842,47760579.32722148
2016-09-29,10551,3128,0.0176,1503549207996,3.84,47781412.66055482
2016-09-30,9465,3068,0.0155,1558919290297,3.825,47789745.99388815
2016-10-01,9251,2923,0.0249,1619514407172,3.836,47806412.66055482
2016-10-02,7651,2457,0.0195,1641784580720,3.831,47814745.99388815
2016-10-03,8954,2463,0.0187,1666650400184,3.83,47831412.66055482
2016-10-04,8573,3028,0.0183,1619381435625,3.821,47839745.99388815
2016-10-05,7700,3075,0.0224,1487171296719,3.827,47860579.32722148
2016-10-06,9599,4228,0.0134,1500402975749,3.818,47881412.66055482
2016-10-07,8756,3804,0.0143,1578540030855,3.831,47889745.99388815
2016-10-08,7121,2875,0.0137,1452786762090,3.837,47906412.66055482
2016-10-09,7989,2974,0.0158,1439238704282,3.815,47914745.99388815
2016-10-10,9490,3447,0.015,1557745987616,3.791,47931412.66055482
2016-10-11,8105,3397,0.0225,1522525169531,3.813,47939745.99388815
2016-10-12,9867,3385,0.0219,1461491164904,3.804,47960579.327221476
2016-10-13,6748,3463,0.0253,1518929166115,3.873,47981412.660554804
2016-10-14,11535,3382,0.0229,1433885002323,3.879,47989745.99388813
2016-10-15,8146,3049,0.0223,1396676196299,3.881,48006412.660554804
2016-10-16,6589,3052,0.0191,1352834274462,3.879,48014745.99388813
2016-10-17,10101,4214,0.0146,1430371622545,3.857,48031412.660554804
2016-10-18,8237,3639,0.0133,1409784575891,3.84,48039745.99388813
2016-10-19,8850,5045,0.0111,1557159951278,3.815,48056412.660554804
2016-10-20,7680,4004,0.0117,1512861704297,3.793,48064745.99388813
2016-10-21,7180,3527,0.011,1398400524255,3.796,48085579.32722147
2016-10-22,8121,3127,0.0151,1412017491592,3.842,48106412.660554804
2016-10-23,11228,3086,0.017,1368885992727,3.872,48114745.99388813
2016-10-24,11009,4026,0.0162,1346744262219,3.866,48131412.660554804
2016-10-25,9041,4866,0.0134,1435476653874,3.874,48139745.99388813
2016-10-26,7280,4582,0.0133,1552477539156,3.907,48160579.32722147
2016-10-27,8898,4864,0.0127,1569143338974,3.991,48181412.660554804
2016-10-28,10026,4324,0.0165,1507999284285,3.963,48189745.99388813
2016-10-29,8396,4212,0.02,1523898658790,4.02,48206412.660554804
2016-10-30,8282,3670,0.0194,1417826863843,4.027,48214745.99388813
2016-10-31,11108,4280,0.0163,1603559851685,3.988,48231412.660554804
2016-11-01,9817,4427,0.0214,1636227101089,4.043,48239745.99388813
2016-11-02,7017,3682,0.0205,1592900634008,4.072,48260579.32722147
2016-11-03,8658,4396,0.0214,1744226170901,4.029,48281412.660554804
2016-11-04,8078,3739,0.021,1610121386979,3.874,48289745.99388813
2016-11-05,7602,3405,0.0205,1578374249346,3.885,48306412.660554804
2016-11-06,19219,3463,0.0205,1556283999339,3.897,48314745.99388813
2016-11-07,10175,3703,0.0173,1537843463515,3.862,48335579.32722147
2016-11-08,8947,3644,0.0169,1541055994062,3.844,48356412.660554804
2016-11-09,9127,3654,0.0207,1506980298621,3.877,48364745.99388813
2016-11-10,9825,2975,0.0332,1643968126579,3.817,48381412.660554804
2016-11-11,6961,3174,0.0231,1800965148469,3.811,48389745.99388813
2016-11-12,10000,3181,0.0277,1603085726718,3.773,48410579.32722147
2016-11-13,7749,3815,0.0186,1680695080007,3.762,48431412.660554804
2016-11-14,10378,3395,0.0235,1675305591348,3.869,48439745.99388813
2016-11-15,9375,3823,0.0182,1718890572822,3.891,48456412.660554804
2016-11-16,8428,3801,0.0209,1701868910243,3.91,48464745.99388813
2016-11-17,9056,3520,0.0211,1704500084136,3.91,48481412.660554804
2016-11-18,7636,3209,0.0212,1677774183591,3.901,48489745.99388813
2016-11-19,9057,2893,0.024,1669576135458,3.919,48510579.32722147
2016-11-20,9820,3417,0.0227,1707376422570,3.91,48531412.660554804
2016-11-21,9508,3465,0.0231,1730540258263,3.912,48539745.99388813
2016-11-22,7612,3592,0.0166,1767556988745,3.914,48556412.660554804
2016-11-23,7506,3009,0.0188,1821731467292,3.892,48564745.99388813
2016-11-24,7738,3161,0.0219,1854773237731,3.889,48585579.32722147
2016-11-25,7051,2686,0.0267,1965616335033,3.88,48606412.6605548
2016-11-26,6965,2797,0.0244,1975975412636,3.874,48614745.99388813
2016-11-27,9811,3057,0.0202,1877206362456,3.862,48631412.6605548
2016-11-28,9548,2998,0.0194,1949769772933,3.864,48639745.993888125
2016-11-29,8491,3296,0.0143,2024465216284,3.846,48660579.32722146
2016-11-30,8623,3402,0.0146,2013678272551,3.856,48681412.6605548
2016-12-01,8085,3334,0.0163,1986219851659,3.873,48689745.993888125
2016-12-02,8238,3334,0.016,1991330550990,3.9,48706412.6605548
2016-12-03,10414,3069,0.0179,1955428174657,3.891,48714745.993888125
2016-12-04,10838,3029,0.02,1929145446826,3.885,48735579.32722146
2016-12-05,10584,5061,0.0186,1953411675150,3.58,48756412.6605548
2016-12-06,8457,3980,0.0162,2034599964667,3.497,48764745.993888125
2016-12-07,8755,3530,0.0156,2122606824979,3.57,48781412.6605548
2016-12-08,8580,3921,0.0194,2054697968704,3.685,48789745.993888125
2016-12-09,6913,3012,0.0185,2075907198279,3.684,48810579.32722146
2016-12-10,12645,2667,0.0178,2070962905680,3.669,48831412.6605548
2016-12-11,11757,2687,0.0194,1951017273751,3.64,48839745.993888125
2016-12-12,7259,2757,0.0215,2055275153740,3.652,48856412.6605548
2016-12-13,7414,2304,0.0301,2045153057756,3.639,48864745.993888125
2016-12-14,7898,2530,0.0277,1966988302220,3.621,48881412.6605548
2016-12-15,6963,2778,0.0243,1974230241128,3.628,48889745.993888125
2016-12-16,8677,2853,0.0221,1951553429378,3.629,48906412.6605548
2016-12-17,7361,2756,0.0229,1846915129646,3.642,48914745.993888125
2016-12-18,8591,2779,0.0139,1913138798810,3.675,48935579.32722146
2016-12-19,7190,2974,0.0174,2044374872576,3.653,48956412.6605548
2016-12-20,7907,3723,0.0142,1996360477460,3.639,48964745.993888125
2016-12-21,7817,3408,0.0184,1926538922449,3.647,48981412.6605548
2016-12-22,8573,3437,0.0252,1844673691741,3.673,48989745.993888125
2016-12-23,10523,4679,0.0265,1972249565914,3.895,49006412.6605548
2016-12-24,16945,4730,0.0282,1865127906032,4.485,49014745.993888125
2016-12-25,7790,3578,0.0379,1796176484089,4.217,49035579.32722146
2016-12-26,8333,3248,0.0384,1924519199280,4.242,49056412.6605548
2016-12-27,9261,3258,0.0479,2162342438637,4.283,49064745.993888125
2016-12-28,8389,3804,0.0531,2349037680655,4.443,49081412.6605548
2016-12-29,7939,3316,0.062,2276770591156,4.502,49089745.993888125
2016-12-30,8638,3415,0.0504,2181399007401,4.388,49110579.32722146
2016-12-31,7580,2646,0.0667,2215585700862,4.307,49131412.6605548
2017-01-01,8215,2747,0.0925,2203467152131,4.389,49139745.993888125
2017-01-02,10889,4112,0.0434,2145913380784,4.539,49156412.6605548
2017-01-03,9296,3604,0.0563,2259820079712,4.525,49164745.993888125
2017-01-04,13715,5059,0.053,2197406072657,4.585,49185579.32722146
2017-01-05,11640,4727,0.0489,2290969075272,4.404,49206412.6605548
2017-01-06,10310,4169,0.0459,2074983072991,4.01,49214745.993888125
2017-01-07,18713,4112,0.0436,2052148012904,3.802,49231412.6605548
2017-01-08,8928,3274,0.0464,2111924569097,3.939,49239745.993888125
2017-01-09,9852,3536,0.0668,2124506200416,3.995,49256412.6605548
2017-01-10,12551,4613,0.0595,2213409450513,4.441,49264745.993888125
2017-01-11,12888,4758,0.0576,2235408476010,4.161,49285579.32722146
2017-01-12,10084,3734,0.047,2447803395573,3.914,49306412.6605548
2017-01-13,9001,3971,0.0268,2458598740220,3.933,49314745.993888125
2017-01-14,13236,3075,0.0319,2531205291062,3.929,49335579.32722146
2017-01-15,18007,3578,0.0291,2532295838148,3.895,49356404.8480548
2017-01-16,8859,3108,0.0193,2593236289676,3.873,49364730.368888125
2017-01-17,9297,3692,0.0224,2664443927574,3.899,49381389.2230548
2017-01-18,9748,3326,0.0228,2669974443501,3.871,49389722.556388125
2017-01-19,10466,4835,0.0148,2722882923144,3.856,49410555.88972145
2017-01-20,10298,4301,0.0138,2899451872372,3.876,49431389.22305479
2017-01-21,8830,3276,0.0156,2872855220977,3.888,49439722.55638812
2017-01-22,14580,3393,0.0186,2759177641632,3.859,49456389.22305479
2017-01-23,8737,3256,0.017,2725734835808,3.823,49464722.55638812
2017-01-24,8784,2787,0.0235,2823038373881,3.79,49485555.88972145
2017-01-25,8264,2806,0.0245,2895881054666,3.729,49506389.22305479
2017-01-26,9017,2505,0.0311,2738612604556,3.756,49514722.55638812
2017-01-27,7877,2436,0.0204,2900686830428,3.816,49531389.22305479
2017-01-28,7830,2402,0.0229,2883939175484,3.841,49539722.55638812
2017-01-29,12637,2382,0.0266,2820912376871,3.836,49556389.22305479
2017-01-30,9805,3767,0.0183,2781170724896,3.893,49564722.55638812
2017-01-31,10452,3320,0.0231,3031886570219,4.053,49585555.889721446
2017-02-01,10211,2641,0.0296,2941646768808,4.036,49606389.223054774
2017-02-02,11571,2491,0.0251,3016053568012,4.027,49614722.5563881
2017-02-03,9014,2693,0.0237,2840599854973,4.013,49631389.223054774
2017-02-04,19371,3032,0.0365,2837086644602,3.973,49639722.5563881
2017-02-05,14624,3849,0.0233,2889611680134,3.949,49660555.88972144
2017-02-06,10863,2797,0.028,2718523314470,3.944,49681389.223054774
2017-02-07,11350,3429,0.0286,2569918538418,3.952,49689722.5563881
2017-02-08,12344,4376,0.0262,2844967769420,3.946,49706389.22305477
2017-02-09,11172,4030,0.0233,2782590420110,3.839,49714722.5563881
2017-02-10,10735,3231,0.033,2821283606432,3.742,49731389.22305477
2017-02-11,9355,2356,0.038,2765071748656,3.805,49739722.556388095
2017-02-12,15548,2487,0.0411,2711599845287,3.764,49756389.22305477
2017-02-13,9711,2323,0.0364,2539034119021,3.743,49764722.556388095
2017-02-14,9774,2536,0.0374,2673197028190,3.76,49785555.88972143
2017-02-15,9303,3347,0.0243,2732579886510,3.818,49806389.22305477
2017-02-16,8791,2161,0.0344,2744326177857,3.868,49814722.556388095
2017-02-17,9389,2731,0.0398,2776427119240,3.867,49831389.22305477
2017-02-18,9119,2302,0.024,2835515343827,3.854,49839722.556388095
2017-02-19,17200,3204,0.0187,2895619682908,3.767,49860544.17097143
2017-02-20,10885,2738,0.0311,2810769610573,3.763,49881365.78555476
2017-02-21,10598,2573,0.0253,2744071679018,3.8,49889699.118888095
2017-02-22,11367,2635,0.0332,2510801734182,3.852,49906365.78555476
2017-02-23,9150,2620,0.0345,2735976068874,3.878,49914699.11888809
2017-02-24,12559,3125,0.0226,2694557784250,3.903,49931365.78555476
2017-02-25,10782,2453,0.0341,2638195458228,3.887,49939699.11888809
2017-02-26,20046,2942,0.0339,2721740936048,3.874,49960532.45222142
2017-02-27,11522,3019,0.0275,3031501361254,3.85,49981365.78555476
2017-02-28,9593,2631,0.0218,3099743568025,3.823,49989699.11888809
2017-03-01,11999,2573,0.0145,2755662546103,3.833,50006365.78555476
2017-03-02,13279,3203,0.022,2808472601855,3.899,50014699.11888809
2017-03-03,12649,2882,0.0154,2851173443234,4.049,50031365.78555476
2017-03-04,9912,2533,0.0163,2586946343361,4.014,50039699.11888809
2017-03-05,14987,2533,0.0168,2549248275724,3.967,50060532.45222142
2017-03-06,10292,2499,0.0177,2738626027402,4.008,50081365.78555476
2017-03-07,9759,2458,0.0175,2379858161285,4.023,50089699.11888809
2017-03-08,14769,2543,0.0161,2572778062574,3.908,50106365.78555476
2017-03-09,13151,2464,0.0168,2603003710818,3.885,50114699.11888809
2017-03-10,9489,2510,0.0187,2444192796567,3.87,50131365.78555476
2017-03-11,23840,3012,0.0165,2527918720895,3.814,50139699.11888809
2017-03-12,15852,2880,0.0163,2405424298837,3.842,50156365.78555475
2017-03-13,13349,3146,0.0199,2621441014356,4.066,50164699.11888808
2017-03-14,11687,2656,0.0192,2495119669439,4.201,50185532.45222141
2017-03-15,12565,2886,0.0179,2584583702667,4.195,50206365.785554744
2017-03-16,9242,3653,0.0183,2687832115004,4.328,50214699.11888807
2017-03-17,14707,3483,0.0229,2811649284357,4.217,50231365.785554744
2017-03-18,15363,4170,0.0171,2642398889131,4.077,50239699.11888807
2017-03-19,20140,3689,0.0176,2620502504235,3.991,50260532.45222141
2017-03-20,11600,3146,0.0172,2537671196755,3.987,50281365.785554744
2017-03-21,11444,3148,0.0156,2551120519388,4.051,50289699.11888807
2017-03-22,11548,3408,0.0135,2759195018259,3.966,50306365.785554744
2017-03-23,13992,3444,0.0136,2651785995932,3.997,50314699.11888807
2017-03-24,15052,3818,0.0135,2762869014977,4.082,50331365.785554744
2017-03-25,13447,3649,0.0144,2620160914642,4.083,50339699.11888807
2017-03-26,20785,3937,0.013,2682464978660,4.084,50360532.45222141
2017-03-27,11163,3294,0.0131,2529378008850,4.123,50381365.785554744
2017-03-28,11133,3641,0.0116,2394360099130,4.191,50389699.11888807
2017-03-29,11576,4511,0.0109,2421998275730,4.236,50406365.785554744
2017-03-30,24620,10619,0.0216,2512450870989,6.149,50414699.11888807
2017-03-31,15207,7207,0.0248,2555938770227,6.888,50431365.785554744
2017-04-01,20987,5477,0.0232,2566507512579,7.126,50439699.11888807
2017-04-02,24955,7467,0.0224,2630902417891,7.821,50460532.45222141
2017-04-03,18901,7652,0.0251,2662868587510,8.626,50481365.785554744
2017-04-04,15523,6794,0.0241,2944360863823,9.001,50489699.11888807
2017-04-05,22527,9620,0.0341,2965793484563,9.796,50506365.785554744
2017-04-06,22447,8754,0.0396,2848749447261,11.59,50514699.11888807
2017-04-07,16847,6023,0.0362,2991462460793,10.455,50535532.45222141
2017-04-08,18441,5759,0.036,2628335113222,10.683,50556365.785554744
2017-04-09,21133,6858,0.03,2704636830061,10.017,50564699.11888807
2017-04-10,15102,5929,0.0197,2776298687791,9.549,50581365.785554744
2017-04-11,15354,6468,0.0204,2506674768171,9.75,50589699.11888807
2017-04-12,20042,8222,0.0257,2705040792851,11.202,50606365.785554744
2017-04-13,15292,5025,0.0311,2603658478815,11.255,50614699.11888807
2017-04-14,14718,5070,0.0376,2646190270303,11.382,50631365.785554744
2017-04-15,25503,4631,0.0351,2763365560101,11.691,50639699.11888807
2017-04-16,24502,4292,0.0478,2657520414912,11.687,50660532.45222141
2017-04-17,16392,5361,0.0402,2945694380006,12.158,50681365.785554744
2017-04-18,8935,5560,0.0374,3896649361054,11.112,50689699.11888807
2017-04-19,null,5477,0.0327,3887294265301,10.773,50710532.45222141
2017-04-20,null,4556,0.0351,3939126523956,10.736,50735532.45222141
2017-04-21,null,6476,0.0402,4167210827104,11.771,50756365.785554744
2017-04-22,19395,8028,0.0462,3562826179080,13.244,50764699.11888807
2017-04-23,27190,9973,0.0601,3774774655791,15.368,50781365.78555474
2017-04-24,20099,6675,0.0506,4125179480180,14.985,50789699.11888807
2017-04-25,14565,7240,0.0416,4349515418991,14.877,50810532.4522214
2017-04-26,19251,7795,0.043,4033531710554,15.438,50831365.78555474
2017-04-27,19015,6917,0.0607,4211238720223,14.684,50839699.118888065
2017-04-28,17704,6074,0.055,3364852272465,14.696,50856365.78555474
2017-04-29,18100,5990,0.0444,3447085236301,15.211,50864699.118888065
2017-04-30,23908,5989,0.0551,3866375075096,15.992,50881365.78555474
2017-05-01,19304,6543,0.0528,3767540406135,15.988,50889699.118888065
2017-05-02,18353,6522,0.0521,4394337054980,15.79,50910532.4522214
2017-05-03,24774,11914,0.059,4716206169235,18.31,50931365.78555474
2017-05-04,35223,14330,0.0822,5627102038508,22.349,50939699.118888065
2017-05-05,33722,12755,0.137,5240514770206,25.568,50960532.4522214
2017-05-06,24948,9550,0.119,5134770714250,26.246,50981365.78555474
2017-05-07,32663,12455,0.119,5439358222602,29.471,50989699.118888065
2017-05-08,30669,11874,0.127,5587342941975,28.622,51010532.4522214
2017-05-09,29046,12872,0.112,5420402496082,27.578,51031365.78555474
2017-05-10,36138,17635,0.128,5427873250636,33.119,51039699.118888065
2017-05-11,null,12483,0.101,5513184216903,30.571,51056365.78555474
2017-05-12,24665,10242,0.0859,6251642533543,29.469,51064699.118888065
