Timestamp,Hashrate,Addresses,Supply,Trx_Fee,Daily_Trx
2014-09-25 00:00:00,241703.58448187876,167940,13313300,13.07804471,77564
2014-09-26 00:00:00,260177.3530926775,149986,13317075,47.43930673,73278
2014-09-27 00:00:00,220547.69003882594,145374,13320275,11.34818893,66942
2014-09-28 00:00:00,239501.00715153757,213832,13323750,11.08075213,62200
2014-09-29 00:00:00,237777.97832310924,152629,13327200,11.45663317,73283
2014-09-30 00:00:00,261900.3819211058,184554,13331000,12.33293377,78590
2014-10-01 00:00:00,249839.18012210756,184739,13334625,12.63437263,78197
2014-10-02 00:00:00,255008.2666073925,161404,13338325,11.80636226,74630
2014-10-03 00:00:00,242947.06480839424,150641,13341850,11.69504803,72698
2014-10-04 00:00:00,246393.1224652509,137659,13345425,13.09999729,70430
2014-10-05 00:00:00,306699.1314602423,207383,13349875,11.43225211,66673
2014-10-06 00:00:00,275684.61254853243,151236,13353875,12.29635546,75126
2014-10-07 00:00:00,260177.3530926775,178444,13357650,13.26892581,78745
2014-10-08 00:00:00,225716.77652411096,165335,13360925,13.07728331,80324
2014-10-09 00:00:00,247077.5603299994,156106,13364475,13.35198908,78944
2014-10-10 00:00:00,276657.2682568303,164414,13368450,13.41027929,84811
2014-10-11 00:00:00,248817.54314922477,152027,13372025,10.51275487,65724
2014-10-12 00:00:00,257517.45724535148,206084,13375725,11.06974068,63946
2014-10-13 00:00:00,266217.3713414782,181872,13379550,12.83998343,75304
2014-10-14 00:00:00,243597.5946915486,174859,13383050,13.09047261,81491
2014-10-15 00:00:00,255777.47442612614,175952,13386725,12.64154509,77131
2014-10-16 00:00:00,260997.42288380215,163270,13390475,12.18979168,74010
2014-10-17 00:00:00,233157.69777619658,157782,13393825,11.63600658,71826
2014-10-18 00:00:00,294057.09644908377,156631,13398050,11.15788265,69474
2014-10-19 00:00:00,233157.69777619658,211493,13401400,10.3090553,62664
2014-10-20 00:00:00,240117.62905309803,155800,13404850,12.24408182,78443
2014-10-21 00:00:00,243597.5946915486,175051,13408350,12.99216076,81421
